IDX_CD,CMP_CD,CMP_KOR,SEC_NM_KOR,기준일
G20,267260,HD현대일렉트릭,산업재,2024-06-20
G20,034730,SK,산업재,2024-06-20
G20,010140,삼성중공업,산업재,2024-06-20
G20,003490,대한항공,산업재,2024-06-20
G20,088980,맥쿼리인프라,산업재,2024-06-20
G20,047050,포스코인터내셔널,산업재,2024-06-20
G20,086280,현대글로비스,산업재,2024-06-20
G20,047810,한국항공우주,산업재,2024-06-20
G20,028050,삼성E&A,산업재,2024-06-20
G20,042660,한화오션,산업재,2024-06-20
G20,180640,한진칼,산업재,2024-06-20
G20,010120,LS ELECTRIC,산업재,2024-06-20
G20,064350,현대로템,산업재,2024-06-20
G20,241560,두산밥캣,산업재,2024-06-20
G20,006260,LS,산업재,2024-06-20
G20,000720,현대건설,산업재,2024-06-20
G20,079550,LIG넥스원,산업재,2024-06-20
G20,329180,HD현대중공업,산업재,2024-06-20
G20,010620,HD현대미포,산업재,2024-06-20
G20,001040,CJ,산업재,2024-06-20
G20,298040,효성중공업,산업재,2024-06-20
G20,454910,두산로보틱스,산업재,2024-06-20
G20,012750,에스원,산업재,2024-06-20
G20,017800,현대엘리베이,산업재,2024-06-20
G20,002380,KCC,산업재,2024-06-20
G20,272210,한화시스템,산업재,2024-06-20
G20,277810,레인보우로보틱스,산업재,2024-06-20
G20,000150,두산,산업재,2024-06-20
G20,000120,CJ대한통운,산업재,2024-06-20
G20,375500,DL이앤씨,산업재,2024-06-20
G20,042670,HD현대인프라코어,산업재,2024-06-20
G20,443060,HD현대마린솔루션,산업재,2024-06-20
G20,028670,팬오션,산업재,2024-06-20
G20,000880,한화,산업재,2024-06-20
G20,006360,GS건설,산업재,2024-06-20
G20,001120,LX인터내셔널,산업재,2024-06-20
G20,047040,대우건설,산업재,2024-06-20
G20,033100,제룡전기,산업재,2024-06-20
G20,082740,한화엔진,산업재,2024-06-20
G20,001440,대한전선,산업재,2024-06-20
G20,294870,HDC현대산업개발,산업재,2024-06-20
G20,003410,쌍용C&E,산업재,2024-06-20
G20,383310,에코프로에이치엔,산업재,2024-06-20
G20,004990,롯데지주,산업재,2024-06-20
G20,267270,HD현대건설기계,산업재,2024-06-20
G20,001740,SK네트웍스,산업재,2024-06-20
G20,009240,한샘,산업재,2024-06-20
G20,020560,아시아나항공,산업재,2024-06-20
G20,100090,SK오션플랜트,산업재,2024-06-20
G20,004800,효성,산업재,2024-06-20
G20,103590,일진전기,산업재,2024-06-20
G20,056190,에스에프에이,산업재,2024-06-20
G20,003280,흥아해운,산업재,2024-06-20
G20,099320,쎄트렉아이,산업재,2024-06-20
G20,089860,롯데렌탈,산업재,2024-06-20
G20,403550,쏘카,산업재,2024-06-20
G20,005440,현대지에프홀딩스,산업재,2024-06-20
G20,068240,다원시스,산업재,2024-06-20
G20,344820,KCC글라스,산업재,2024-06-20
G20,030190,NICE평가정보,산업재,2024-06-20
G20,010780,아이에스동서,산업재,2024-06-20
G20,017960,한국카본,산업재,2024-06-20
G20,032820,우리기술,산업재,2024-06-20
G20,319400,현대무벡스,산업재,2024-06-20
G20,418550,제이오,산업재,2024-06-20
G20,005880,대한해운,산업재,2024-06-20
G20,229640,LS에코에너지,산업재,2024-06-20
G20,060370,LS마린솔루션,산업재,2024-06-20
G20,089590,제주항공,산업재,2024-06-20
G20,001470,삼부토건,산업재,2024-06-20
G20,383800,LX홀딩스,산업재,2024-06-20
G20,012630,HDC,산업재,2024-06-20
G20,300720,한일시멘트,산업재,2024-06-20
G20,108670,LX하우시스,산업재,2024-06-20
G20,272450,진에어,산업재,2024-06-20
G20,091810,티웨이항공,산업재,2024-06-20
G20,348340,뉴로메카,산업재,2024-06-20
G20,002320,한진,산업재,2024-06-20
G20,013030,하이록코리아,산업재,2024-06-20
G20,117730,티로보틱스,산업재,2024-06-20
G20,074610,이엔플러스,산업재,2024-06-20
G20,011760,현대코퍼레이션,산업재,2024-06-20
G20,045100,한양이엔지,산업재,2024-06-20
G20,023160,태광,산업재,2024-06-20
G20,060150,인선이엔티,산업재,2024-06-20
G20,014620,성광벤드,산업재,2024-06-20
G20,090360,로보스타,산업재,2024-06-20
G20,006340,대원전선,산업재,2024-06-20
G20,298690,에어부산,산업재,2024-06-20
G20,282880,코윈테크,산업재,2024-06-20
G20,000490,대동,산업재,2024-06-20
G20,101670,하이드로리튬,산업재,2024-06-20
G20,126340,비나텍,산업재,2024-06-20
G20,108490,로보티즈,산업재,2024-06-20
G20,075580,세진중공업,산업재,2024-06-20
G20,071970,STX중공업,산업재,2024-06-20
G20,016800,퍼시스,산업재,2024-06-20
G20,023410,유진기업,산업재,2024-06-20
G20,000500,가온전선,산업재,2024-06-20
G20,183190,아세아시멘트,산업재,2024-06-20
G20,013890,지누스,산업재,2024-06-20
G20,006910,보성파워텍,산업재,2024-06-20
G20,122900,아이마켓코리아,산업재,2024-06-20
G20,214430,아이쓰리시스템,산업재,2024-06-20
G20,067390,아스트,산업재,2024-06-20
G20,004980,성신양회,산업재,2024-06-20
G20,035890,서희건설,산업재,2024-06-20
G20,451760,컨텍,산업재,2024-06-20
G20,090710,휴림로봇,산업재,2024-06-20
G20,004360,세방,산업재,2024-06-20
G20,003300,한일홀딩스,산업재,2024-06-20
G20,029960,코엔텍,산업재,2024-06-20
G20,056080,유진로봇,산업재,2024-06-20
G20,025900,동화기업,산업재,2024-06-20
G20,002900,TYM,산업재,2024-06-20
G20,195990,에이비프로바이오,산업재,2024-06-20
G20,109610,에스와이,산업재,2024-06-20
G20,002150,도화엔지니어링,산업재,2024-06-20
G20,377450,리파인,산업재,2024-06-20
G20,388720,유일로보틱스,산업재,2024-06-20
G20,004140,동방,산업재,2024-06-20
G20,060310,3S,산업재,2024-06-20
G20,038500,삼표시멘트,산업재,2024-06-20
G20,011700,한신기계,산업재,2024-06-20
G20,000390,삼화페인트,산업재,2024-06-20
G20,019210,와이지-원,산업재,2024-06-20
G20,094820,일진파워,산업재,2024-06-20
G20,001520,동양,산업재,2024-06-20
G20,095190,이엠코리아,산업재,2024-06-20
G20,105840,우진,산업재,2024-06-20
G20,460930,현대힘스,산업재,2024-06-20
G20,036800,나이스정보통신,산업재,2024-06-20
G20,053690,한미글로벌,산업재,2024-06-20
G20,099440,스맥,산업재,2024-06-20
G20,079430,현대리바트,산업재,2024-06-20
G20,388050,지투파워,산업재,2024-06-20
G20,036890,진성티이씨,산업재,2024-06-20
G20,009070,KCTC,산업재,2024-06-20
G20,028100,동아지질,산업재,2024-06-20
G20,044450,KSS해운,산업재,2024-06-20
G20,066980,한성크린텍,산업재,2024-06-20
G20,090850,현대이지웰,산업재,2024-06-20
G20,140670,알에스오토메이션,산업재,2024-06-20
G20,043910,자연과환경,산업재,2024-06-20
G20,297090,씨에스베어링,산업재,2024-06-20
G20,058850,KTcs,산업재,2024-06-20
G20,001250,GS글로벌,산업재,2024-06-20
G20,143240,사람인,산업재,2024-06-20
G20,203650,드림시큐리티,산업재,2024-06-20
G20,013120,동원개발,산업재,2024-06-20
G20,002020,코오롱,산업재,2024-06-20
G20,053080,케이엔솔,산업재,2024-06-20
G20,065450,빅텍,산업재,2024-06-20
G20,018310,삼목에스폼,산업재,2024-06-20
G20,090350,노루페인트,산업재,2024-06-20
G20,382900,범한퓨얼셀,산업재,2024-06-20
G20,036190,금화피에스시,산업재,2024-06-20
G20,034950,한국기업평가,산업재,2024-06-20
G20,210540,디와이파워,산업재,2024-06-20
G20,206400,베노티앤알,산업재,2024-06-20
G20,026150,특수건설,산업재,2024-06-20
G20,036560,영풍정밀,산업재,2024-06-20
G20,101930,인화정공,산업재,2024-06-20
G20,010820,퍼스텍,산업재,2024-06-20
G20,042370,비츠로테크,산업재,2024-06-20
G20,009160,SIMPAC,산업재,2024-06-20
G20,014940,오리엔탈정공,산업재,2024-06-20
G20,147830,제룡산업,산업재,2024-06-20
G20,005430,한국공항,산업재,2024-06-20
G20,015230,대창단조,산업재,2024-06-20
G20,274090,켄코아에어로스페이스,산업재,2024-06-20
G20,007210,벽산,산업재,2024-06-20
G20,013570,디와이,산업재,2024-06-20
G20,104460,디와이피엔에프,산업재,2024-06-20
G20,119850,지엔씨에너지,산업재,2024-06-20
G20,000860,강남제비스코,산업재,2024-06-20
G20,067900,와이엔텍,산업재,2024-06-20
G20,039570,HDC랩스,산업재,2024-06-20
G20,004380,삼익THK,산업재,2024-06-20
G20,015860,일진홀딩스,산업재,2024-06-20
G20,011370,서한,산업재,2024-06-20
G20,100840,SNT에너지,산업재,2024-06-20
G20,007820,에스엠코어,산업재,2024-06-20
G20,049720,고려신용정보,산업재,2024-06-20
G20,255220,SG,산업재,2024-06-20
G20,000700,유수홀딩스,산업재,2024-06-20
G20,186230,그린플러스,산업재,2024-06-20
G20,013580,계룡건설,산업재,2024-06-20
G20,014280,금강공업,산업재,2024-06-20
G20,002990,금호건설,산업재,2024-06-20
G20,005870,휴니드,산업재,2024-06-20
G20,003070,코오롱글로벌,산업재,2024-06-20
G20,124560,태웅로직스,산업재,2024-06-20
G20,060560,홈센타홀딩스,산업재,2024-06-20
G20,105740,디케이락,산업재,2024-06-20
G20,015590,KIB플러그에너지,산업재,2024-06-20
G20,361390,제노코,산업재,2024-06-20
G20,058860,KTis,산업재,2024-06-20
G20,002780,진흥기업,산업재,2024-06-20
G20,199430,케이엔알시스템,산업재,2024-06-20
G20,448280,에코아이,산업재,2024-06-20
G20,077970,STX엔진,산업재,2024-06-20
G20,389500,에스비비테크,산업재,2024-06-20
G20,024840,KBI메탈,산업재,2024-06-20
G20,011560,세보엠이씨,산업재,2024-06-20
G20,105760,포스뱅크,산업재,2024-06-20
G20,009180,한솔로지스틱스,산업재,2024-06-20
G20,017040,광명전기,산업재,2024-06-20
G20,024880,케이피에프,산업재,2024-06-20
G20,019990,에너토크,산업재,2024-06-20
G20,043220,티에스넥스젠,산업재,2024-06-20
G20,034300,신세계건설,산업재,2024-06-20
G20,071670,에이테크솔루션,산업재,2024-06-20
G20,159010,아스플로,산업재,2024-06-20
G20,130580,나이스디앤비,산업재,2024-06-20
G20,096350,대창솔루션,산업재,2024-06-20
G20,225530,보광산업,산업재,2024-06-20
G20,448710,코츠테크놀로지,산업재,2024-06-20
G20,037440,희림,산업재,2024-06-20
G20,010960,삼호개발,산업재,2024-06-20
G20,049180,셀루메드,산업재,2024-06-20
G20,065950,웰크론,산업재,2024-06-20
G20,041440,현대에버다임,산업재,2024-06-20
G20,017550,수산중공업,산업재,2024-06-20
G20,085310,엔케이,산업재,2024-06-20
G20,039610,화성밸브,산업재,2024-06-20
G20,199820,제일일렉트릭,산업재,2024-06-20
G20,073010,케이에스피,산업재,2024-06-20
G20,095570,AJ네트웍스,산업재,2024-06-20
G20,002460,화성산업,산업재,2024-06-20
G20,008260,NI스틸,산업재,2024-06-20
G20,051490,나라엠앤디,산업재,2024-06-20
G20,452280,한선엔지니어링,산업재,2024-06-20
G20,000320,노루홀딩스,산업재,2024-06-20
G20,025950,동신건설,산업재,2024-06-20
G20,011810,STX,산업재,2024-06-20
G20,000910,유니온,산업재,2024-06-20
G20,092130,이크레더블,산업재,2024-06-20
G20,084180,수성웹툰,산업재,2024-06-20
G20,317850,대모,산업재,2024-06-20
G20,004960,한신공영,산업재,2024-06-20
G20,066620,국보디자인,산업재,2024-06-20
G20,086670,비엠티,산업재,2024-06-20
G20,101170,우림피티에스,산업재,2024-06-20
G20,108380,대양전기공업,산업재,2024-06-20
G20,017510,세명전기,산업재,2024-06-20
G20,092460,한라IMS,산업재,2024-06-20
G20,317400,자이에스앤디,산업재,2024-06-20
G20,119650,KC코트렐,산업재,2024-06-20
G20,025750,한솔홈데코,산업재,2024-06-20
G20,006390,한일현대시멘트,산업재,2024-06-20
G20,049430,코메론,산업재,2024-06-20
G20,003010,혜인,산업재,2024-06-20
G20,038010,제일테크노스,산업재,2024-06-20
G20,007110,일신석재,산업재,2024-06-20
G20,097230,HJ중공업,산업재,2024-06-20
G20,014790,HL D&I,산업재,2024-06-20
G20,090410,덕신이피씨,산업재,2024-06-20
G20,003100,선광,산업재,2024-06-20
G20,094280,효성ITX,산업재,2024-06-20
G20,054930,유신,산업재,2024-06-20
G20,065710,서호전기,산업재,2024-06-20
G20,126730,코칩,산업재,2024-06-20
G20,005960,동부건설,산업재,2024-06-20
G20,037350,성도이엔지,산업재,2024-06-20
G20,010660,화천기계,산업재,2024-06-20
G20,033540,파라텍,산업재,2024-06-20
G20,054540,삼영엠텍,산업재,2024-06-20
G20,309930,오하임앤컴퍼니,산업재,2024-06-20
G20,013700,까뮤이앤씨,산업재,2024-06-20
G20,004910,조광페인트,산업재,2024-06-20
G20,033290,코웰패션,산업재,2024-06-20
G20,042940,상지건설,산업재,2024-06-20
G20,003800,에이스침대,산업재,2024-06-20
G20,007610,선도전기,산업재,2024-06-20
G20,058730,다스코,산업재,2024-06-20
G20,013810,스페코,산업재,2024-06-20
G20,036120,SCI평가정보,산업재,2024-06-20
G20,008250,이건산업,산업재,2024-06-20
G20,101000,상상인인더스트리,산업재,2024-06-20
G20,000850,화천기공,산업재,2024-06-20
G20,005750,대림B&Co,산업재,2024-06-20
G20,024800,유성티엔에스,산업재,2024-06-20
G20,465770,STX그린로지스,산업재,2024-06-20
G20,050860,아세아텍,산업재,2024-06-20
G20,021320,KCC건설,산업재,2024-06-20
G20,046940,우원개발,산업재,2024-06-20
G20,045340,토탈소프트,산업재,2024-06-20
G20,006050,국영지앤엠,산업재,2024-06-20
G20,008830,대동기어,산업재,2024-06-20
G20,407400,꿈비,산업재,2024-06-20
G20,440320,오픈놀,산업재,2024-06-20
G20,129920,대성하이텍,산업재,2024-06-20
G20,054300,팬스타엔터프라이즈,산업재,2024-06-20
G20,189860,서전기전,산업재,2024-06-20
G20,417970,모델솔루션,산업재,2024-06-20
G20,049800,우진플라임,산업재,2024-06-20
G20,171120,라이온켐텍,산업재,2024-06-20
G20,198440,고려시멘트,산업재,2024-06-20
G20,014130,한익스프레스,산업재,2024-06-20
G20,040610,SG&G,산업재,2024-06-20
G20,010240,흥국,산업재,2024-06-20
G20,038390,레드캡투어,산업재,2024-06-20
G20,052300,씨티프라퍼티,산업재,2024-06-20
G20,056730,CNT85,산업재,2024-06-20
G20,446070,유니드비티플러스,산업재,2024-06-20
G20,109860,동일금속,산업재,2024-06-20
G20,001840,이화공영,산업재,2024-06-20
G20,022220,TKG애강,산업재,2024-06-20
G20,011390,부산산업,산업재,2024-06-20
G20,023960,에쓰씨엔지니어링,산업재,2024-06-20
G20,013360,일성건설,산업재,2024-06-20
G20,138070,신진에스엠,산업재,2024-06-20
G20,415380,스튜디오삼익,산업재,2024-06-20
G20,119500,포메탈,산업재,2024-06-20
G20,002290,삼일기업공사,산업재,2024-06-20
G20,017000,신원종합개발,산업재,2024-06-20
G20,006920,모헨즈,산업재,2024-06-20
G20,023350,한국종합기술,산업재,2024-06-20
G20,099410,동방선기,산업재,2024-06-20
G20,092440,기신정기,산업재,2024-06-20
G20,001260,남광토건,산업재,2024-06-20
G20,129260,인터지스,산업재,2024-06-20
G20,008470,부스타,산업재,2024-06-20
G20,076080,웰크론한텍,산업재,2024-06-20
G20,059270,해성에어로보틱스,산업재,2024-06-20
G20,016250,SGC E&C,산업재,2024-06-20
G20,091590,남화토건,산업재,2024-06-20
G20,100660,서암기계공업,산업재,2024-06-20
G20,054180,메디콕스,산업재,2024-06-20
G20,048770,TPC,산업재,2024-06-20
G20,065570,삼영이엔씨,산업재,2024-06-20
G20,039020,이건홀딩스,산업재,2024-06-20
G20,317830,에스피시스템스,산업재,2024-06-20
G20,138360,협진,산업재,2024-06-20
G20,009440,KC그린홀딩스,산업재,2024-06-20
G20,053160,프리엠스,산업재,2024-06-20
G20,089140,넥스턴바이오,산업재,2024-06-20
G20,002410,범양건영,산업재,2024-06-20
G20,004440,삼일씨엔에스,산업재,2024-06-20
G20,043340,에쎈테크,산업재,2024-06-20
G20,237750,피앤씨테크,산업재,2024-06-20
G20,004870,티웨이홀딩스,산업재,2024-06-20
G20,044780,에이치케이,산업재,2024-06-20
G20,033050,제이엠아이,산업재,2024-06-20
G20,221840,하이즈항공,산업재,2024-06-20
G20,011090,에넥스,산업재,2024-06-20
G20,035200,프럼파스트,산업재,2024-06-20
G20,365330,에스와이스틸텍,산업재,2024-06-20
G20,228340,동양파일,산업재,2024-06-20
G20,090370,메타랩스,산업재,2024-06-20
G20,192390,윈하이텍,산업재,2024-06-20
G20,079000,와토스코리아,산업재,2024-06-20
G20,032280,삼일,산업재,2024-06-20
G20,121890,에스디시스템,산업재,2024-06-20
G20,333430,일승,산업재,2024-06-20
G20,227100,퀀텀온,산업재,2024-06-20
G20,103230,에스앤더블류,산업재,2024-06-20
G20,030960,양지사,산업재,2024-06-20
G20,073190,듀오백,산업재,2024-06-20
G20,069140,누리플랜,산업재,2024-06-20
G20,134790,시디즈,산업재,2024-06-20
G20,060260,뉴보텍,산업재,2024-06-20
G20,044180,KD,산업재,2024-06-20
G20,084670,동양고속,산업재,2024-06-20
G20,071950,코아스,산업재,2024-06-20
G20,010400,우진아이엔에스,산업재,2024-06-20
G20,101680,한국정밀기계,산업재,2024-06-20
G20,007680,대원,산업재,2024-06-20
G20,000650,천일고속,산업재,2024-06-20
G20,006570,대림통상,산업재,2024-06-20
G20,079650,서산,산업재,2024-06-20
G55,015760,한국전력,유틸리티,2024-06-20
G55,036460,한국가스공사,유틸리티,2024-06-20
G55,052690,한전기술,유틸리티,2024-06-20
G55,051600,한전KPS,유틸리티,2024-06-20
G55,018670,SK가스,유틸리티,2024-06-20
G55,017940,E1,유틸리티,2024-06-20
G55,130660,한전산업,유틸리티,2024-06-20
G55,004690,삼천리,유틸리티,2024-06-20
G55,453450,그리드위즈,유틸리티,2024-06-20
G55,071320,지역난방공사,유틸리티,2024-06-20
G55,015360,예스코홀딩스,유틸리티,2024-06-20
G55,117580,대성에너지,유틸리티,2024-06-20
G55,053050,지에스이,유틸리티,2024-06-20
G55,267290,경동도시가스,유틸리티,2024-06-20
G55,003480,한진중공업홀딩스,유틸리티,2024-06-20
G55,016710,대성홀딩스,유틸리티,2024-06-20
G55,017390,서울가스,유틸리티,2024-06-20
G55,034590,인천도시가스,유틸리티,2024-06-20
G30,033780,KT&G,필수소비재,2024-06-20
G30,097950,CJ제일제당,필수소비재,2024-06-20
G30,003230,삼양식품,필수소비재,2024-06-20
G30,271560,오리온,필수소비재,2024-06-20
G30,004370,농심,필수소비재,2024-06-20
G30,140410,메지온,필수소비재,2024-06-20
G30,000080,하이트진로,필수소비재,2024-06-20
G30,007310,오뚜기,필수소비재,2024-06-20
G30,026960,동서,필수소비재,2024-06-20
G30,001680,대상,필수소비재,2024-06-20
G30,005300,롯데칠성,필수소비재,2024-06-20
G30,005180,빙그레,필수소비재,2024-06-20
G30,006040,동원산업,필수소비재,2024-06-20
G30,280360,롯데웰푸드,필수소비재,2024-06-20
G30,001800,오리온홀딩스,필수소비재,2024-06-20
G30,049770,동원F&B,필수소비재,2024-06-20
G30,017810,풀무원,필수소비재,2024-06-20
G30,453340,현대그린푸드,필수소비재,2024-06-20
G30,003380,하림지주,필수소비재,2024-06-20
G30,003960,사조대림,필수소비재,2024-06-20
G30,003580,HLB글로벌,필수소비재,2024-06-20
G30,145990,삼양사,필수소비재,2024-06-20
G30,084690,대상홀딩스,필수소비재,2024-06-20
G30,136480,하림,필수소비재,2024-06-20
G30,003920,남양유업,필수소비재,2024-06-20
G30,267980,매일유업,필수소비재,2024-06-20
G30,035810,이지홀딩스,필수소비재,2024-06-20
G30,051160,지어소프트,필수소비재,2024-06-20
G30,051500,CJ프레시웨이,필수소비재,2024-06-20
G30,001130,대한제분,필수소비재,2024-06-20
G30,001790,대한제당,필수소비재,2024-06-20
G30,072710,농심홀딩스,필수소비재,2024-06-20
G30,005860,한일사료,필수소비재,2024-06-20
G30,005610,SPC삼립,필수소비재,2024-06-20
G30,011150,CJ씨푸드,필수소비재,2024-06-20
G30,007160,사조산업,필수소비재,2024-06-20
G30,136490,선진,필수소비재,2024-06-20
G30,103840,우양,필수소비재,2024-06-20
G30,260970,에스앤디,필수소비재,2024-06-20
G30,353810,이지바이오,필수소비재,2024-06-20
G30,248170,샘표식품,필수소비재,2024-06-20
G30,033920,무학,필수소비재,2024-06-20
G30,008040,사조동아원,필수소비재,2024-06-20
G30,403490,우듬지팜,필수소비재,2024-06-20
G30,203690,스피어파워,필수소비재,2024-06-20
G30,012690,모나리자,필수소비재,2024-06-20
G30,101530,해태제과식품,필수소비재,2024-06-20
G30,276730,제주맥주,필수소비재,2024-06-20
G30,004970,신라교역,필수소비재,2024-06-20
G30,004410,서울식품,필수소비재,2024-06-20
G30,043650,국순당,필수소비재,2024-06-20
G30,027740,마니커,필수소비재,2024-06-20
G30,208140,정다운,필수소비재,2024-06-20
G30,000140,하이트진로홀딩스,필수소비재,2024-06-20
G30,227840,현대코퍼레이션홀딩스,필수소비재,2024-06-20
G30,027710,팜스토리,필수소비재,2024-06-20
G30,004650,창해에탄올,필수소비재,2024-06-20
G30,073560,우리손에프앤지,필수소비재,2024-06-20
G30,339770,교촌에프앤비,필수소비재,2024-06-20
G30,195500,마니커에프앤지,필수소비재,2024-06-20
G30,000890,보해양조,필수소비재,2024-06-20
G30,007540,샘표,필수소비재,2024-06-20
G30,002760,보락,필수소비재,2024-06-20
G30,014710,사조씨푸드,필수소비재,2024-06-20
G30,005740,크라운해태홀딩스,필수소비재,2024-06-20
G30,277410,인산가,필수소비재,2024-06-20
G30,264900,크라운제과,필수소비재,2024-06-20
G30,189980,흥국에프엔비,필수소비재,2024-06-20
G30,006880,신송홀딩스,필수소비재,2024-06-20
G30,357230,에이치피오,필수소비재,2024-06-20
G30,036580,팜스코,필수소비재,2024-06-20
G30,002140,고려산업,필수소비재,2024-06-20
G30,218150,미래생명자원,필수소비재,2024-06-20
G30,318410,비비씨,필수소비재,2024-06-20
G30,006090,사조오양,필수소비재,2024-06-20
